listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls,sharing_type,sharing_terms,monthly_mortgage_hkd,monthly_holding_hkd,monthly_outlay_hkd,initial_outlay_hkd,est_market_rent_hkd,npv_total_cost_buy_30y_hkd,npv_total_cost_rent_30y_hkd,npv_net_worth_buy_30y_hkd,npv_net_worth_rent_30y_hkd,buy_vs_rent_30y_hkd
3889235,樂悠居+2房高層+海景向南+有匙看+近荃灣西站+有票再傾,荃灣,私人屋苑,7380000,424,2,1,高層,,21,中原地產代理有限公司,https://i1.28hse.com/2026/06/202606131255511797221_thumb.jpg,https://www.28hse.com/buy/apartment/property-3889235,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:38:18.334567+00:00,樂悠居,591,新界荃灣樂悠居 楊屋道138號,樂悠居+2房高層+海景向南+有匙看+近荃灣西站+有票再傾,22.366301,114.118179,,,,,,2026-06-13T12:57:51+08:00,2026-06-13T14:41:22+08:00,2026-08-12T12:57:51+08:00,"[""https://i1.28hse.com/2026/06/202606131256071372048_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255526745128_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255541188786_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255496801803_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255564621604_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255572308104_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255593872106_large.jpg"", ""https://i1.28hse.com/2026/06/202606131256013470291_large.jpg"", ""https://i1.28hse.com/2026/06/202606131256028582875_large.jpg"", ""https://i1.28hse.com/2026/06/202606131256044823110_large.jpg"", ""https://i1.28hse.com/2026/06/202606131255511797221_large.jpg""]",,,26560,4060,30621,2546100,15375,9278440,5447282,-1547927,3343889,-4891816
3905369,【張小姐 [REDACTED]】【實盤】【歡迎查詢】,荃灣,私人屋苑/嘉里建設,7380000,522,2,,中層,,16,美聯物業代理有限公司,https://i1.28hse.com/2026/06/202606251531455576272_thumb.jpg,https://www.28hse.com/buy/apartment/property-3905369,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:36:52.024585+00:00,縉庭山,693,新界荃灣縉庭山 國瑞路152-160號,"②④小時on duty
歡迎致電直接約睇樓
✰Joey✰張小姐✰[REDACTED]
️～用心聆聽您所需
️待客已誠態度
️專注為您配對適合理想家居
️協助您尋覓優質安樂窩
✦ ✦歡迎業主委托放盤✦ ✦
▛一條龍服務▟
# 快 速 回 覆
# 銀 行 估 價
# 全 程 跟 進
# 按 揭 查 詢
️# 專 業 分 析
# 律 師 轉 介",22.372267,114.129936,,,,,,2026-06-25T15:31:59+08:00,2026-07-16T12:25:41+08:00,2026-08-24T15:31:59+08:00,"[""https://i1.28hse.com/2026/06/202606251531458577330_large.jpg"", ""https://i1.28hse.com/2026/06/202606251531457373687_large.jpg"", ""https://i1.28hse.com/2026/06/202606251531461443817_large.jpg"", ""https://i1.28hse.com/estate_data/113/5120/FLOOR/5120_20231121032324511168_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/5120/UNIT/5120_20231121032348818352_thumb.jpg""]",,,26560,4502,31062,2546100,15375,9434684,5447282,-1850826,3343889,-5194716
3932869,荃灣西＜獨家代理＞新鴻基［實盤實價］最靚西爵軒 2房,荃灣,私人屋苑/新鴻基,7380000,452,2,1,高層,開放式廚房,21,環宇物業,https://i1.28hse.com/2026/07/202607151448502124487_thumb.jpg,https://www.28hse.com/buy/apartment/property-3932869,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:34:34.018087+00:00,爵悅庭,613,新界荃灣爵悅庭 楊屋道90-114號,www.upa88.com,22.366886,114.117111,,,,,,2026-07-15T14:48:59+08:00,2026-08-06T14:55:10+08:00,2026-09-13T14:48:59+08:00,"[""https://i1.28hse.com/2026/07/202607151448501073171_large.jpg"", ""https://i1.28hse.com/2026/07/202607151448507909466_large.jpg"", ""https://i1.28hse.com/2026/07/202607151448515161775_large.jpg"", ""https://i1.28hse.com/2026/07/202607151448518365008_large.jpg"", ""https://i1.28hse.com/2026/07/202607151448511637966_large.jpg"", ""https://i1.28hse.com/estate_data/113/4570/FLOOR/4570_20231121013830165816_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/4570/UNIT/4570_20231121014114352952_thumb.jpg""]",,,26560,4186,30747,2546100,15375,9323081,5447282,-1634469,3343889,-4978359
3958844,南昌東次新房 業主急賣 誠意來看,長沙灣,私人屋苑/萬科香港,7380000,365,2,1,中層,開放式廚房,,美聯物業,https://i1.28hse.com/2026/08/202608032346567827509_thumb.jpg,https://www.28hse.com/buy/apartment/property-3958844,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:33.088957+00:00,連方 連方 II,,九龍長沙灣連方連方 II 海壇街 268號,"- 另有大量盘源未能尽录
- 欢迎来电一次过引领你睇晒所有靓盘
- 即时约睇 唔使周围问周围搵
———————————————————
专营全香港一手新盘、九龙、新界区热门屋苑
二手资深区域西九龙 ：奥运 四小龙 汇玺
所有盘源全行最齐, 人有我有
欢迎来电或WhatsApp查询
蔡小姐（Monica）6828 46361
微信ID：monica-ha",22.329311,114.158195,,,明火煮食,,,2026-08-03T23:50:29+08:00,2026-08-03T23:50:29+08:00,2026-10-02T23:50:29+08:00,"[""https://i1.28hse.com/2026/08/20260803234656574918_large.jpg"", ""https://i1.28hse.com/2026/08/20260803234656616097_large.jpg"", ""https://i1.28hse.com/2026/08/20260803234656783117_large.jpg"", ""https://i1.28hse.com/2026/08/202608032346575647413_large.jpg"", ""https://i1.28hse.com/estate_data/63/25455/FLOOR/25455_20240325132725884492_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/25455/UNIT/25455_20240325132745826835_thumb.jpg""]",,,26560,3795,30355,2546100,15375,9184375,5447282,-1365568,3343889,-4709458
3936547,必走一房海景高層靚裝修快,紅磡,私人屋苑/新鴻基,7400000,442,2,,中層,,26,太陽物業,https://i1.28hse.com/2026/07/202607172215035301000_thumb.jpg,https://www.28hse.com/buy/apartment/property-3936547,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:49:37.890913+00:00,半島豪庭,,九龍紅磡半島豪庭 紅荔道8號,勿失良機，絕無取巧，間隔四正，本週推介，全新未住，,22.304276,114.184418,,,,,,2026-07-17T22:15:09+08:00,2026-07-17T22:15:09+08:00,2026-09-15T22:15:09+08:00,"[""https://i1.28hse.com/2026/07/202607172215032910356_large.jpg"", ""https://i1.28hse.com/2026/07/202607172215047249882_large.jpg"", ""https://i1.28hse.com/2026/07/202607172215047209422_large.jpg"", ""https://i1.28hse.com/2026/07/202607172215041827867_large.jpg"", ""https://i1.28hse.com/2026/07/202607172215046255084_large.jpg"", ""https://i1.28hse.com/2026/07/20260717221506345541_large.jpg""]",,,26632,4147,30779,2553000,15417,9330451,5462044,-1613267,3343889,-4957156
3951912,「一千零一間、唔通等下間?」碧麗花園 476呎 3房1,紅磡,私人屋苑/洋樓/單幢式大廈/會德豐,7400000,476,3,2,中層,,29,捷昇置業有限公司,https://i1.28hse.com/2026/07/202607301222367315479_thumb.jpg,https://www.28hse.com/buy/apartment/property-3951912,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:49:13.891072+00:00,碧麗花園,611,九龍紅磡碧麗花園 庇利街23號,"大廈	地址	層數
碧麗花園	庇利街23號	33
平均呎價	維修	管理費
137~174	
入伙	樓齡	發展商
1995	31	會德豐
地區	小學	中學
土瓜灣	35	九龍城",22.312613,114.188728,,,明火煮食,,,2026-07-30T12:23:31+08:00,2026-07-30T20:07:41+08:00,2026-09-28T12:23:31+08:00,"[""https://i1.28hse.com/2026/07/202607301222396069613_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222446520999_large.jpg"", ""https://i1.28hse.com/2026/07/202607301223084915596_large.jpg"", ""https://i1.28hse.com/2026/07/202607301223001782799_large.jpg"", ""https://i1.28hse.com/2026/07/202607301223058410883_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222472681710_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222423707930_large.jpg"", ""https://i1.28hse.com/2026/07/20260730122249327963_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222521256245_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222553752913_large.jpg"", ""https://i1.28hse.com/2026/07/202607301222571559051_large.jpg"", ""https://i1.28hse.com/estate_data/75/3055/FLOOR/3055_20240110154349627673_thumb.jpg"", ""https://i1.28hse.com/estate_data/75/3055/UNIT/3055_20240110154400443782_thumb.jpg""]",,,26632,4300,30932,2553000,15417,9384658,5462044,-1718354,3343889,-5062244
3955048,必走一房海景高層靚裝修快,紅磡,私人屋苑/新鴻基,7400000,442,2,,中層,,26,太陽物業,https://i1.28hse.com/2026/08/202608011515094742511_thumb.jpg,https://www.28hse.com/buy/apartment/property-3955048,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:49:03.534749+00:00,半島豪庭,,九龍紅磡半島豪庭 紅荔道8號,勿失良機，絕無取巧，間隔四正，本週推介，全新未住，,22.304276,114.184418,,,,,,2026-08-01T15:15:14+08:00,2026-08-01T15:15:14+08:00,2026-09-30T15:15:14+08:00,"[""https://i1.28hse.com/2026/08/20260801151509150897_large.jpg"", ""https://i1.28hse.com/2026/08/202608011515103001014_large.jpg"", ""https://i1.28hse.com/2026/08/202608011515108191646_large.jpg"", ""https://i1.28hse.com/2026/08/202608011515108737061_large.jpg"", ""https://i1.28hse.com/2026/08/202608011515108214395_large.jpg"", ""https://i1.28hse.com/2026/08/202608011515117101156_large.jpg""]",,,26632,4147,30779,2553000,15417,9330451,5462044,-1613267,3343889,-4957156
3957021,必走一房海景高層靚裝修快,紅磡,私人屋苑/新鴻基,7400000,442,2,,中層,,26,太陽物業,https://i1.28hse.com/2026/08/202608021815236215639_thumb.jpg,https://www.28hse.com/buy/apartment/property-3957021,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:48:57.746929+00:00,半島豪庭,,九龍紅磡半島豪庭 紅荔道8號,勿失良機，絕無取巧，間隔四正，本週推介，全新未住，,22.304276,114.184418,,,,,,2026-08-02T18:15:28+08:00,2026-08-02T18:15:28+08:00,2026-10-01T18:15:28+08:00,"[""https://i1.28hse.com/2026/08/202608021815236468280_large.jpg"", ""https://i1.28hse.com/2026/08/202608021815241403486_large.jpg"", ""https://i1.28hse.com/2026/08/202608021815244380797_large.jpg"", ""https://i1.28hse.com/2026/08/202608021815243630649_large.jpg"", ""https://i1.28hse.com/2026/08/202608021815257972091_large.jpg""]",,,26632,4147,30779,2553000,15417,9330451,5462044,-1613267,3343889,-4957156
3925396,［真盤源推介］新鴻基大型屋苑，原裝有樓層，方便約睇大膽還價！,荃灣,私人屋苑/新鴻基,7400000,457,2,2,中層,開放式廚房,21,利嘉閣地產有限公司,https://i1.28hse.com/2026/08/202608021840167745678_thumb.jpg,https://www.28hse.com/buy/apartment/property-3925396,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:35:18.312575+00:00,爵悅庭,627,新界荃灣爵悅庭 楊屋道90-114號,"筍價出售, 罕有放盤, 價錢可議, 連露台, 高實用率, 筍價出售, 近港鐵站, 西南, 海景, 開揚, 包電器, 九成實用, 大型屋村, 大型商場, 中心旺地, 旺中帶靜, 首置精選, 罕有放盤, 交通便利, 清雅裝修, 設施齊備, 間隔四正, 實用率高, 新樓會所, 管理完善, 遠望山景, 廳大房大",22.366886,114.117111,,,,,,2026-07-09T18:46:56+08:00,2026-08-02T18:41:03+08:00,2026-08-08T18:46:56+08:00,"[""https://i1.28hse.com/2026/08/202608021840197285014_large.jpg"", ""https://i1.28hse.com/2026/08/202608021840222167665_large.jpg"", ""https://i1.28hse.com/2026/08/202608021840236611861_large.jpg""]",,,26632,4215,30847,2553000,15417,9354366,5462044,-1659629,3343889,-5003518
3959854,真实盘源/激筍盘2房/快約睇 Ivy 9I439959,長沙灣,私人屋苑/中國恒大,7400000,431,2,1,中層,,5,香港置業,https://i1.28hse.com/2026/08/202608041737575228488_thumb.jpg,https://www.28hse.com/buy/apartment/property-3959854,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:31.713912+00:00,睿峰,,九龍長沙灣睿峰 东京街29 号,"真实盘源/激筍盘2房/快約睇 Ivy 9I439959
笋价出售, 蚀让, 价钱可议, 连露台, 高实用率",22.336008,114.158035,,,,,,2026-08-04T17:41:28+08:00,2026-08-04T17:41:28+08:00,2026-10-03T17:41:28+08:00,"[""https://i1.28hse.com/2026/08/202608041737557747890_large.jpg"", ""https://i1.28hse.com/2026/08/20260804173752859268_large.jpg"", ""https://i1.28hse.com/2026/08/202608041737536642256_large.jpg"", ""https://i1.28hse.com/2026/08/202608041737523886363_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163618611693_thumb.jpg""]",,,26632,4098,30730,2553000,15417,9312913,5462044,-1579268,3343889,-4923157
3963643,真实盘源/激笋盘2房/快约睇 Ivy 9I439959,長沙灣,私人屋苑/中國恒大,7400000,431,2,1,中層,,5,香港置業,https://i1.28hse.com/2026/08/202608071357487316973_thumb.jpg,https://www.28hse.com/buy/apartment/property-3963643,2026-08-07T16:19:46.780897+00:00,2026-08-07T16:21:27.793874+00:00,睿峰,,九龍長沙灣睿峰 东京街29 号,"真实盘源/激笋盘2房/快约睇 Ivy 9I439959
笋价出售, 蚀让, 价钱可议, 连露台, 高实用率",22.336008,114.158035,,,,,,2026-08-07T13:57:49+08:00,2026-08-07T13:57:49+08:00,2026-09-06T13:57:49+08:00,"[""https://i1.28hse.com/2026/08/202608071357481009772_large.jpg"", ""https://i1.28hse.com/2026/08/202608071357498078185_large.jpg"", ""https://i1.28hse.com/2026/08/202608071357491283816_large.jpg"", ""https://i1.28hse.com/2026/08/202608071357496785651_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163618611693_thumb.jpg""]",,,26632,4098,30730,2553000,15417,9312913,5462044,-1579268,3343889,-4923157
3883784,真盤！有樓睇 極高層開陽兩房 唔好走寶把握機會！業主急售還價即成！即約即看！,紅磡,私人屋苑/單幢式大廈/恒基,7430000,381,2,1,高層,,5,廣信地產顧問有限公司,https://i1.28hse.com/2026/06/202606091721052264101_thumb.jpg,https://www.28hse.com/buy/apartment/property-3883784,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:51:41.435093+00:00,啟岸,,九龍紅磡啟岸 馬頭圍道63號,"上車必選！可以看樓！實用兩房！
豪華空中會所
五至6分鐘到地鐵站
極開陽城市靚景
即約即看！",22.31212,114.187889,,,,,,2026-06-09T17:21:18+08:00,2026-07-06T15:56:52+08:00,2026-08-08T17:21:18+08:00,"[""https://i1.28hse.com/2026/06/202606091721068786716_large.jpg"", ""https://i1.28hse.com/2026/06/202606091721084725807_large.jpg"", ""https://i1.28hse.com/2026/06/202606091721083855303_large.jpg"", ""https://i1.28hse.com/2026/06/202606091721097245990_large.jpg"", ""https://i1.28hse.com/estate_data/75/22928/FLOOR/22928_20231117032051226667_thumb.jpg"", ""https://i1.28hse.com/estate_data/75/22928/UNIT/22928_20231117032118378974_thumb.jpg""]",,,26740,3882,30622,2563350,15479,9268166,5484187,-1439285,3343889,-4783175
3848220,【會德豐系列】 海景兩房 明廁明火 即約即睇,啟德,私人屋苑/會德豐,7450000,459,2,1,中層,開放式廚房,,天狼星物業,https://i1.28hse.com/2026/05/202605141629114390000_thumb.jpg,https://www.28hse.com/buy/apartment/property-3848220,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:17:47.701116+00:00,Miami Quay Miami Quay I,,九龍啟德Miami QuayMiami Quay I 承豐道23號,"🫶🏻WhatsApp/Weixin: +852 598O OO59
🫶🏻全港一二手樓盤都有
🫶🏻按揭 兌換 律師 驗樓 裝修 設計一條龍服務
🫶🏻專車接送睇樓
🫶🏻WhatsApp/Weixin: +852 598O OO59",22.312925,114.20674899999999,,,明火煮食,,,2026-07-14T11:54:53+08:00,2026-08-04T15:48:25+08:00,2026-09-12T11:54:53+08:00,"[""https://i1.28hse.com/2026/05/202605141624073010071_large.jpg"", ""https://i1.28hse.com/2026/05/20260514162909985466_large.jpg"", ""https://i1.28hse.com/2026/05/202605141624098487314_large.jpg"", ""https://i1.28hse.com/estate_data/82/24907/FLOOR/24907_20231117041840113248_thumb.jpg"", ""https://i1.28hse.com/estate_data/82/24907/UNIT/24907_20231117041924382443_thumb.jpg""]",,,26812,4238,31050,2570250,15521,9415837,5498950,-1690074,3343889,-5033964
3881631,《還價即成，開揚山景，兩房連露台，歡迎約睇》,長沙灣,私人屋苑/中國恒大,7450000,438,2,1,高層,開放式廚房,5,香港置業,https://i1.28hse.com/2026/06/202606081050121210601_thumb.jpg,https://www.28hse.com/buy/apartment/property-3881631,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:09:26.511959+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,廣告日期：2026年6月8日,22.336008,114.158035,,,,,,2026-06-08T10:51:24+08:00,2026-07-03T14:28:29+08:00,2026-08-07T10:51:24+08:00,"[""https://i1.28hse.com/2026/06/202606081050122534227_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050136799619_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050135557238_large.jpg"", ""https://i1.28hse.com/2026/06/20260608105014329894_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050158451343_large.jpg"", ""https://i1.28hse.com/2026/06/2026060810501524553_large.jpg"", ""https://i1.28hse.com/2026/06/20260608105016884993_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050168119899_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050176782242_large.jpg"", ""https://i1.28hse.com/2026/06/20260608105018884844_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050187557067_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050191326673_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050198245746_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050202721040_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050208638887_large.jpg"", ""https://i1.28hse.com/2026/06/20260608105022386754_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050213258825_large.jpg"", ""https://i1.28hse.com/2026/06/202606081050212456990_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163619657184_thumb.jpg""]",,,26812,4144,30956,2570250,15521,9382356,5498950,-1625167,3343889,-4969056
3955791,【$720萬收票】【開揚兩房梗廚】【有票盡試】,長沙灣,私人屋苑/百利保,7450000,429,2,,中層,,8,美聯物業代理有限公司,https://i1.28hse.com/2026/08/202608012152207776695_thumb.jpg,https://www.28hse.com/buy/apartment/property-3955791,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:40.715266+00:00,尚都,,九龍長沙灣尚都 順寧道83號,"本人均可為貴客提供一條龍，買賣及售後服務
24小時在線查詢
專車接送
首次置業 免費查詢資料
售前壓測，首期，供款計算
銀行按揭上會
售前壓測，首期，供款計算
免費法律咨詢
律師轉介
水電煤，差餉，地租轉名
專業貼心一站式服務
無論買樓自住，投資升值，區內換樓，放盤收租",22.336645,114.159599,,,,,,2026-08-01T21:52:40+08:00,2026-08-01T21:52:40+08:00,2026-08-31T21:52:40+08:00,"[""https://i1.28hse.com/2026/08/202608012152207329607_large.jpg"", ""https://i1.28hse.com/2026/08/202608012152213487150_large.jpg"", ""https://i1.28hse.com/2026/08/20260801215222446270_large.jpg"", ""https://i1.28hse.com/estate_data/63/8873/FLOOR/8873_20231117024228948145_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/8873/UNIT/8873_20231227152709352768_thumb.jpg""]",,,26812,4103,30915,2570250,15521,9368007,5498950,-1597350,3343889,-4941239
3811029,[可試700萬] 高層 1房. 恆生估值810,啟德,私人屋苑/中國海外,7470000,367,1,1,高層,開放式廚房,8,啟盛物業代理,https://i1.28hse.com/2026/04/202604151631477522262_thumb.jpg,https://www.28hse.com/buy/apartment/property-3811029,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:18:21.010049+00:00,啟德1號(I),,九龍啟德啟德1號(I) 沐寧街2號,"內園景, 旺中帶靜, 首置精選",22.329336,114.200851,,,,,,2026-06-08T13:29:45+08:00,2026-08-06T15:45:05+08:00,2026-08-13T16:33:00+08:00,"[""https://i1.28hse.com/2026/04/20260415163147892671_large.jpg"", ""https://i1.28hse.com/2026/04/202604151631473890152_large.jpg"", ""https://i1.28hse.com/2026/04/202604151631472315352_large.jpg"", ""https://i1.28hse.com/2026/04/202604151631471700210_large.jpg"", ""https://i1.28hse.com/2026/04/202604151631471566373_large.jpg"", ""https://i1.28hse.com/estate_data/82/8908/FLOOR/8908_20231205110535515259_thumb.jpg"", ""https://i1.28hse.com/estate_data/82/8908/UNIT/8908_20231205110737465932_thumb.jpg""]",,,26884,3830,30714,2577150,15562,9292471,5513712,-1415425,3343889,-4759314
